연도,월,일,기온 (°C),강수량 (mm),점심 피크타임 손님 수,저녁 피크타임 손님 수,대인 손님 수,소인 손님 수,테이블 회전률,광어 초밥 판매량,엔가와 초밥 판매량,연어 초밥 판매량,연어롤 판매량,연어 사시미 판매량,장어 초밥 판매량,장어덮밥 판매량,장어롤 판매량,광어 소비량(g),연어 소비량(g),장어 소비량(g)
2024,2,18,1.3,4.2,120,200,233,87,3.7,115,70,131,85,79,57,47,28,5966,8996,1528
2024,2,19,4.2,0.0,60,80,102,38,3.0,50,30,57,37,34,22,19,11,2871,3848,355
2024,2,20,0.4,0.0,60,80,101,39,3.0,50,30,57,37,34,22,19,11,3191,3836,461
2024,2,21,2.6,0.0,60,80,101,39,3.3,50,30,57,37,34,22,19,11,3246,2902,328
2024,2,22,0.9,0.0,60,80,110,30,2.8,50,30,57,37,34,22,19,11,3298,3858,333
2024,2,23,-3.6,0.0,51,68,87,32,3.2,42,25,48,31,29,19,16,9,2692,3178,309
2024,2,24,3.8,8.9,120,200,237,83,4.3,115,70,131,85,79,57,47,28,7480,6963,1995
2024,2,25,1.2,0.0,120,200,252,68,3.7,115,70,131,85,79,57,47,28,7751,8407,1772
2024,2,26,1.0,0.0,60,80,107,33,3.4,50,30,57,37,34,22,19,11,2765,3200,470
2024,2,27,5.4,0.0,60,80,105,35,2.6,50,30,57,37,34,22,19,11,3445,4083,332
2024,2,28,7.2,0.0,60,80,109,31,2.6,50,30,57,37,34,22,19,11,2953,3903,300
2024,2,29,7.4,0.0,60,80,103,37,3.3,50,30,57,37,34,22,19,11,3416,3062,322
2024,3,1,8.1,0.0,66,88,113,41,3.1,58,35,66,42,39,26,22,13,3568,3777,540
2024,3,2,1.6,0.0,132,220,263,89,3.9,134,81,151,99,92,66,55,33,7838,9547,1487
2024,3,3,8.2,0.0,132,220,275,77,3.9,134,81,151,99,92,66,55,33,7436,7817,2417
2024,3,4,8.6,1.0,66,88,118,36,3.5,58,35,66,42,39,26,22,13,3816,3902,440
2024,3,5,5.6,0.0,66,88,117,37,3.3,58,35,66,42,39,26,22,13,3380,3698,363
2024,3,6,8.2,0.0,66,88,123,31,3.4,87,52,99,64,59,39,33,19,4120,3451,451
2024,3,7,5.2,1.2,66,88,118,36,2.7,87,52,99,64,59,39,33,19,3466,3546,386
2024,3,8,4.8,0.0,66,88,109,45,3.0,58,35,66,42,39,26,22,13,3355,3140,371
2024,3,9,6.8,0.0,132,220,268,84,3.5,134,81,151,99,92,66,55,33,6951,7541,2262
2024,3,10,6.9,0.0,132,220,262,90,3.8,134,81,151,99,92,66,55,33,9046,8323,2620
2024,3,11,3.9,0.0,66,88,110,44,2.5,58,35,66,42,39,26,22,13,3105,4385,473
2024,3,12,3.4,0.0,66,88,115,39,3.0,58,35,66,42,39,26,22,13,3643,3600,623
2024,3,13,9.3,0.0,66,88,119,35,3.1,58,35,66,42,39,26,22,13,3605,3671,503
2024,3,14,3.3,0.0,66,88,109,45,2.9,58,35,66,42,39,26,22,13,3158,4071,526
2024,3,15,6.8,0.0,66,88,111,43,3.1,58,35,66,42,39,26,22,13,2945,3926,330
2024,3,16,9.0,0.0,132,220,255,97,3.5,134,81,151,99,92,66,55,33,7255,7459,1831
2024,3,17,6.9,0.5,132,220,262,90,3.6,134,81,151,99,92,66,55,33,9117,10542,1360
2024,3,18,8.7,0.0,66,88,111,43,3.1,58,35,66,42,39,26,22,13,3052,4151,400
2024,3,19,12.7,9.7,66,88,113,41,3.0,58,35,66,42,39,26,22,13,3003,4390,367
2024,3,20,10.3,0.0,66,88,117,37,3.4,58,35,66,42,39,26,22,13,3200,3615,570
2024,3,21,10.6,1.6,66,88,116,38,3.0,58,35,66,42,39,26,22,13,3727,4041,435
2024,3,22,5.3,4.8,66,88,111,43,2.6,58,35,66,42,39,26,22,13,3369,3433,613
2024,3,23,9.6,0.0,132,220,275,77,4.2,134,81,151,99,92,66,55,33,9041,9988,2342
2024,3,24,7.1,0.0,132,220,268,84,3.9,134,81,151,99,92,66,55,33,7894,7641,2085
2024,3,25,4.6,0.0,66,88,123,31,2.9,58,35,66,42,39,26,22,13,3864,3789,385
2024,3,26,5.4,0.0,66,88,123,31,3.2,58,35,66,42,39,26,22,13,3323,4196,350
2024,3,27,5.7,0.0,66,88,116,38,2.7,58,35,66,42,39,26,22,13,3589,3392,467
2024,3,28,8.4,0.0,66,88,123,31,3.3,58,35,66,42,39,26,22,13,3651,3688,400
2024,3,29,2.8,0.0,66,88,112,42,3.5,58,35,66,42,39,26,22,13,3572,3975,398
2024,3,30,3.1,0.0,132,220,254,98,3.7,134,81,151,99,92,66,55,33,6502,9147,2128
2024,3,31,7.0,0.0,132,220,276,76,4.0,134,81,151,99,92,66,55,33,8004,10098,1535
2024,4,1,17.1,0.0,90,120,159,51,2.8,95,57,108,70,64,43,36,21,4223,5788,843
2024,4,2,9.9,0.0,90,120,160,50,2.6,95,57,108,70,64,43,36,21,5287,4358,694
2024,4,3,12.8,0.0,90,120,151,59,3.1,95,57,108,70,64,43,36,21,4183,4727,649
2024,4,4,12.7,0.0,90,120,156,54,3.0,95,57,108,70,64,43,36,21,4910,4910,459
2024,4,5,14.5,0.0,90,120,152,58,2.7,95,57,108,70,64,43,36,21,4328,4269,838
2024,4,6,15.1,0.0,180,300,352,128,3.8,329,199,372,242,226,161,135,80,9258,12348,2375
2024,4,7,10.8,3.6,180,300,361,119,3.5,329,199,372,242,226,161,135,80,10192,13751,3285
2024,4,8,14.1,3.9,90,120,153,57,2.5,95,57,108,70,64,43,36,21,4674,4421,657
2024,4,9,13.9,0.0,90,120,152,58,3.2,95,57,108,70,64,43,36,21,5030,5071,828
2024,4,10,12.1,0.0,90,120,156,54,3.2,95,57,108,70,64,43,36,21,5169,4721,757
2024,4,11,12.5,0.0,90,120,159,51,3.5,95,57,108,70,64,43,36,21,4657,4383,776
2024,4,12,8.4,2.5,90,120,163,47,3.5,95,57,108,70,64,43,36,21,4374,5334,699
2024,4,13,9.2,0.0,180,300,361,119,3.8,219,133,248,162,151,108,90,54,11809,11136,2072
2024,4,14,12.8,0.0,180,300,361,119,3.8,219,133,248,162,151,108,90,54,11961,9756,3532
2024,4,15,13.4,3.5,90,120,157,53,3.1,95,57,108,70,64,43,36,21,4344,5897,647
2024,4,16,12.8,0.0,90,120,160,50,3.2,95,57,108,70,64,43,36,21,4535,4227,794
2024,4,17,16.8,0.0,90,120,152,58,3.1,95,57,108,70,64,43,36,21,4130,4971,751
2024,4,18,18.8,1.7,90,120,159,51,2.6,95,57,108,70,64,43,36,21,4696,5106,496
2024,4,19,14.8,0.0,90,120,154,56,3.0,95,57,108,70,64,43,36,21,4168,4457,596
2024,4,20,16.9,9.6,180,300,354,126,3.9,219,133,248,162,151,108,90,54,8860,11834,2865
2024,4,21,14.4,0.0,180,300,366,114,4.1,219,133,248,162,151,108,90,54,11116,10544,2150
2024,4,22,13.2,0.0,90,120,158,52,3.4,95,57,108,70,64,43,36,21,5233,5037,778
2024,4,23,23.4,0.0,99,132,165,66,3.0,115,69,130,84,78,52,43,26,4212,5858,663
2024,4,24,14.0,0.0,90,120,157,53,3.2,95,57,108,70,64,43,36,21,5131,5802,662
2024,4,25,13.7,0.0,90,120,156,54,3.4,95,57,108,70,64,43,36,21,4429,5889,783
2024,4,26,16.6,0.0,90,120,152,58,2.8,95,57,108,70,64,43,36,21,5007,4214,549
2024,4,27,10.4,0.0,180,300,338,142,3.6,219,133,248,162,151,108,90,54,9146,10774,3563
2024,4,28,11.3,0.6,180,300,360,120,3.7,219,133,248,162,151,108,90,54,10441,14176,1889
2024,4,29,11.3,1.8,90,120,159,51,2.9,95,57,108,70,64,43,36,21,4209,5308,585
2024,4,30,17.2,0.0,90,120,151,59,3.1,95,57,108,70,64,43,36,21,4305,5666,439
2024,5,1,18.2,0.0,66,88,119,35,3.0,64,38,72,47,43,29,24,14,3486,4449,418
2024,5,2,19.6,1.6,66,88,110,44,3.1,64,38,72,47,43,29,24,14,3100,3776,419
2024,5,3,14.0,0.0,66,88,115,39,3.1,64,38,72,47,43,29,24,14,3294,4514,616
2024,5,4,20.5,0.0,145,242,303,84,4.3,178,108,201,131,122,87,73,43,10275,8225,1606
2024,5,5,19.1,0.0,132,220,257,95,4.1,147,89,166,108,101,72,60,36,6736,8842,2334
2024,5,6,20.4,0.0,72,96,126,42,2.8,115,69,130,84,78,52,43,26,3983,4906,667
2024,5,7,14.4,0.0,66,88,109,45,3.3,96,58,108,70,65,43,36,21,3244,3652,470
2024,5,8,19.7,3.4,66,88,117,37,3.1,64,38,72,47,43,29,24,14,2949,3940,494
2024,5,9,22.5,0.0,72,96,127,41,3.1,76,46,87,56,52,34,29,17,4188,3855,439
2024,5,10,20.4,6.4,72,96,121,47,3.3,76,46,87,56,52,34,29,17,3693,3383,652
2024,5,11,18.8,2.9,132,220,260,92,4.4,147,89,166,108,101,72,60,36,7836,9093,1347
2024,5,12,13.2,9.8,132,220,276,76,4.5,147,89,166,108,101,72,60,36,7068,9567,1471
2024,5,13,20.7,0.0,72,96,126,42,2.8,76,46,87,56,52,34,29,17,3255,4301,496
2024,5,14,22.8,0.0,72,96,131,37,2.8,76,46,87,56,52,34,29,17,3478,4762,573
2024,5,15,17.0,0.0,66,88,122,32,3.0,64,38,72,47,43,29,24,14,3216,3661,542
2024,5,16,22.7,0.0,72,96,125,43,3.3,76,46,87,56,52,34,29,17,3848,4291,670
2024,5,17,20.6,0.0,72,96,121,47,2.8,76,46,87,56,52,34,29,17,3843,4269,588
2024,5,18,19.0,0.0,132,220,275,77,4.1,147,89,166,108,101,72,60,36,9196,7549,1790
2024,5,19,10.9,0.0,132,220,263,89,3.7,147,89,166,108,101,72,60,36,7106,9589,2213
2024,5,20,21.2,0.0,72,96,120,48,2.8,76,46,87,56,52,34,29,17,3831,4196,415
2024,5,21,19.9,0.0,66,88,110,44,3.4,64,38,72,47,43,29,24,14,3295,4034,422
2024,5,22,19.8,0.0,66,88,108,46,2.8,64,38,72,47,43,29,24,14,3680,3762,513
2024,5,23,18.4,0.0,66,88,120,34,3.1,64,38,72,47,43,29,24,14,3893,3693,527
2024,5,24,16.0,5.6,66,88,113,41,2.6,64,38,72,47,43,29,24,14,3890,3492,436
2024,5,25,16.1,0.0,132,220,259,93,4.1,147,89,166,108,101,72,60,36,8205,8504,1321
2024,5,26,23.1,3.1,145,242,288,99,3.6,178,108,201,131,122,87,73,43,7860,10168,1843
2024,5,27,23.1,0.0,72,96,130,38,3.1,76,46,87,56,52,34,29,17,4287,4577,382
2024,5,28,15.5,0.0,66,88,117,37,3.4,64,38,72,47,43,29,24,14,3831,3278,439
2024,5,29,20.5,0.0,72,96,123,45,3.4,76,46,87,56,52,34,29,17,3465,3631,578
2024,5,30,20.3,2.5,72,96,118,50,3.1,76,46,87,56,52,34,29,17,3755,4292,629
2024,5,31,15.0,0.0,66,88,114,40,2.6,64,38,72,47,43,29,24,14,3054,3257,505
2024,6,1,19.4,0.0,108,180,209,79,4.0,115,69,130,85,79,56,47,28,6654,8341,1795
2024,6,2,21.2,2.2,118,198,249,67,3.9,139,84,157,102,95,68,57,34,6746,8967,1905
2024,6,3,23.5,0.0,59,79,98,40,3.0,60,36,68,44,41,27,22,13,2556,3357,453
2024,6,4,20.7,0.0,59,79,105,33,2.6,60,36,68,44,41,27,22,13,3199,3521,426
2024,6,5,19.4,0.8,54,72,88,38,2.9,50,30,56,36,34,22,18,11,2784,3642,416
2024,6,6,22.7,0.0,59,79,105,33,2.8,90,54,102,66,61,41,34,20,2995,3646,497
2024,6,7,17.4,0.0,54,72,97,29,3.2,75,45,85,55,51,34,28,17,3051,2617,458
2024,6,8,24.0,0.0,118,198,246,70,3.6,139,84,157,102,95,68,57,34,7476,7697,1359
2024,6,9,25.5,0.0,108,180,223,65,4.0,115,69,130,85,79,56,47,28,5635,7624,1963
2024,6,10,21.7,0.0,59,79,96,42,3.3,60,36,68,44,41,27,22,13,3075,3938,517
2024,6,11,13.9,22.5,40,57,77,20,2.7,34,21,39,25,23,16,13,8,2481,2072,231
2024,6,12,22.6,4.7,59,79,99,39,3.2,60,36,68,44,41,27,22,13,2628,4116,351
2024,6,13,21.3,4.7,59,79,97,41,2.6,60,36,68,44,41,27,22,13,2964,3411,446
2024,6,14,22.5,0.0,59,79,103,35,3.5,60,36,68,44,41,27,22,13,3357,3239,531
2024,6,15,19.0,0.0,108,180,228,60,4.2,115,69,130,85,79,56,47,28,6698,7809,2120
2024,6,16,22.5,0.0,118,198,245,71,4.5,139,84,157,102,95,68,57,34,6772,7928,2314
2024,6,17,24.3,0.0,59,79,103,35,3.4,60,36,68,44,41,27,22,13,2977,3472,488
2024,6,18,28.0,0.0,54,72,96,30,2.6,50,30,56,36,34,22,18,11,2857,2917,414
2024,6,19,25.7,0.0,54,72,91,35,3.4,50,30,56,36,34,22,18,11,2695,3731,272
2024,6,20,21.0,0.0,59,79,98,40,3.3,60,36,68,44,41,27,22,13,2474,3224,353
2024,6,21,26.7,0.0,54,72,94,32,3.0,50,30,56,36,34,22,18,11,2737,2947,401
2024,6,22,23.8,1.8,118,198,229,87,3.7,139,84,157,102,95,68,57,34,6171,9215,1395
2024,6,23,16.0,4.0,108,180,212,76,3.9,115,69,130,85,79,56,47,28,6627,6986,1286
2024,6,24,20.0,8.9,54,72,98,28,3.1,55,33,62,40,37,24,20,12,2590,3207,319
2024,6,25,16.2,2.4,54,72,98,28,3.2,50,30,56,36,34,22,18,11,3250,3337,389
2024,6,26,22.7,0.0,59,79,100,38,2.9,60,36,68,44,41,27,22,13,2708,4109,384
2024,6,27,22.2,0.0,59,79,107,31,3.5,60,36,68,44,41,27,22,13,3700,2857,380
2024,6,28,23.4,0.0,59,79,102,36,2.8,60,36,68,44,41,27,22,13,2856,3095,339
2024,6,29,21.0,0.0,118,198,222,94,3.6,139,84,157,102,95,68,57,34,6350,8587,1795
2024,6,30,22.2,0.0,118,198,234,82,4.4,139,84,157,102,95,68,57,34,6961,6904,2325
2024,7,1,20.3,0.0,46,61,77,30,2.8,42,25,47,31,28,19,15,9,2487,3148,383
2024,7,2,27.0,3.1,42,56,75,23,3.4,35,21,39,25,23,15,13,7,1991,2255,207
2024,7,3,25.1,3.2,42,56,70,28,2.7,35,21,39,25,23,15,13,7,2317,2843,349
2024,7,4,21.6,0.0,46,61,82,25,3.4,42,25,47,31,28,19,15,9,2441,2376,266
2024,7,5,23.1,11.0,34,48,64,18,2.9,29,17,33,21,19,13,11,6,1933,2299,306
2024,7,6,22.7,0.0,92,154,183,63,3.9,147,89,166,108,101,72,60,36,4762,5052,1095
2024,7,7,19.4,0.1,84,140,171,53,3.9,121,73,137,89,83,59,49,29,5184,6377,951
2024,7,8,22.2,0.0,46,61,80,27,2.7,42,25,47,31,28,19,15,9,2423,3051,355
2024,7,9,22.8,6.1,46,61,75,32,3.4,42,25,47,31,28,19,15,9,2110,2641,349
2024,7,10,25.2,4.1,42,56,70,28,2.9,35,21,39,25,23,15,13,7,2370,2345,393
2024,7,11,32.1,6.1,35,47,60,22,2.6,29,17,33,21,20,13,11,6,2095,1810,290
2024,7,12,25.7,0.0,42,56,73,25,3.1,35,21,39,25,23,15,13,7,2143,2864,280
2024,7,13,25.2,0.0,84,140,173,51,4.5,81,49,91,59,55,39,33,19,5971,5617,883
2024,7,14,30.5,0.0,71,119,144,46,3.6,68,41,77,50,47,33,28,16,3640,5231,1340
2024,7,15,31.7,0.0,35,47,57,25,3.1,29,17,33,21,20,13,11,6,1806,2269,276
2024,7,16,25.7,0.0,42,56,74,24,2.8,35,21,39,25,23,15,13,7,2085,2427,227
2024,7,17,31.0,0.0,35,47,63,19,3.5,29,17,33,21,20,13,11,6,1603,2151,335
2024,7,18,29.6,0.0,42,56,77,21,3.1,35,21,39,25,23,15,13,7,2281,2729,277
2024,7,19,27.0,0.0,42,56,71,27,3.0,35,21,39,25,23,15,13,7,1998,2019,305
2024,7,20,28.4,0.0,84,140,156,68,3.6,81,49,91,59,55,39,33,19,5356,6119,1369
2024,7,21,23.4,0.0,92,154,176,70,4.4,98,59,110,72,67,48,40,24,6103,7111,945
2024,7,22,28.5,5.4,42,56,72,26,3.1,35,21,39,25,23,15,13,7,2383,2748,282
2024,7,23,23.7,2.9,46,61,81,26,3.1,42,25,47,31,28,19,15,9,2317,3001,325
2024,7,24,25.2,0.0,42,56,73,25,2.5,35,21,39,25,23,15,13,7,2480,2612,395
2024,7,25,29.2,0.0,42,56,70,28,2.6,35,21,39,25,23,15,13,7,2400,2452,398
2024,7,26,21.8,0.0,46,61,81,26,3.2,42,25,47,31,28,19,15,9,2287,2906,259
2024,7,27,27.7,11.4,63,112,133,42,4.3,57,34,64,42,39,28,23,14,4363,4662,1066
2024,7,28,28.8,0.0,84,140,168,56,4.2,81,49,91,59,55,39,33,19,4964,5624,1189
2024,7,29,26.9,24.4,31,44,56,19,3.1,24,14,27,17,16,11,9,5,1481,1516,198
2024,7,30,25.3,10.1,31,44,58,17,3.1,24,14,27,17,16,11,9,5,1972,1585,235
2024,7,31,24.6,3.1,46,61,79,28,2.8,42,25,47,31,28,19,15,9,2082,3005,382
2024,8,1,29.3,2.0,42,56,70,28,2.8,35,21,39,25,23,15,13,7,1847,2809,285
2024,8,2,27.5,0.0,42,56,77,21,2.7,35,21,39,25,23,15,13,7,2088,2419,257
2024,8,3,23.2,0.0,92,154,188,58,4.1,98,59,110,72,67,48,40,24,4721,5744,1825
2024,8,4,29.6,0.0,84,140,169,55,4.2,81,49,91,59,55,39,33,19,5350,5588,1552
2024,8,5,27.0,0.0,42,56,69,29,3.4,35,21,39,25,23,15,13,7,1784,2176,389
2024,8,6,31.9,0.0,35,47,60,22,2.6,44,26,50,32,30,20,16,10,1503,1653,298
2024,8,7,26.2,7.4,42,56,78,20,2.9,52,31,59,38,35,23,19,11,2360,2626,369
2024,8,8,23.2,8.5,46,61,80,27,3.2,42,25,47,31,28,19,15,9,2421,2371,347
2024,8,9,26.8,2.8,42,56,71,27,2.6,35,21,39,25,23,15,13,7,1813,2050,392
2024,8,10,25.6,0.0,84,140,164,60,4.3,81,49,91,59,55,39,33,19,5161,5748,1634
2024,8,11,27.1,0.0,84,140,163,61,3.6,81,49,91,59,55,39,33,19,5535,5196,1318
2024,8,12,28.3,0.0,42,56,71,27,2.8,35,21,39,25,23,15,13,7,2379,2236,310
2024,8,13,27.0,3.0,42,56,77,21,3.0,35,21,39,25,23,15,13,7,2136,2045,306
2024,8,14,28.4,0.0,42,56,71,27,2.9,35,21,39,25,23,15,13,7,2346,2881,229
2024,8,15,29.6,0.0,42,56,73,25,3.2,35,21,39,25,23,15,13,7,1941,2504,347
2024,8,16,28.8,0.0,42,56,74,24,2.9,35,21,39,25,23,15,13,7,2308,2676,219
2024,8,17,26.4,4.7,84,140,164,60,3.6,81,49,91,59,55,39,33,19,5694,5036,875
2024,8,18,26.6,0.4,84,140,170,54,3.9,81,49,91,59,55,39,33,19,5760,5377,1373
2024,8,19,28.0,0.1,42,56,70,28,3.1,35,21,39,25,23,15,13,7,2056,2822,371
2024,8,20,25.9,0.0,42,56,77,21,2.5,35,21,39,25,23,15,13,7,2592,2071,212
2024,8,21,25.5,0.0,42,56,71,27,3.2,35,21,39,25,23,15,13,7,1945,2820,229
2024,8,22,31.7,0.0,35,47,58,24,2.8,29,17,33,21,20,13,11,6,1936,1686,296
2024,8,23,26.7,0.0,42,56,76,22,3.0,35,21,39,25,23,15,13,7,2005,2704,338
2024,8,24,23.4,1.7,92,154,173,73,4.2,98,59,110,72,67,48,40,24,5047,5340,1587
2024,8,25,27.7,6.7,84,140,178,46,3.7,81,49,91,59,55,39,33,19,6107,4715,1361
2024,8,26,29.0,0.0,42,56,75,23,2.6,35,21,39,25,23,15,13,7,1975,2698,317
2024,8,27,26.0,3.7,42,56,70,28,2.5,35,21,39,25,23,15,13,7,2406,2730,220
2024,8,28,30.1,0.0,35,47,60,22,3.3,29,17,33,21,20,13,11,6,2042,2348,208
2024,8,29,29.3,0.0,42,56,70,28,2.6,35,21,39,25,23,15,13,7,2099,2035,328
2024,8,30,27.8,5.1,42,56,73,25,3.5,35,21,39,25,23,15,13,7,2175,2405,377
2024,8,31,27.3,0.0,84,140,173,51,3.7,81,49,91,59,55,39,33,19,4379,6258,1032
2024,9,1,22.9,1.8,145,242,298,89,4.3,162,98,183,119,111,79,66,39,7936,10528,2834
2024,9,2,20.5,0.0,72,96,130,38,3.4,69,42,79,51,47,31,26,15,4284,4818,492
2024,9,3,20.9,22.7,54,76,99,31,3.5,48,29,55,35,33,22,18,11,2495,3848,429
2024,9,4,22.6,0.0,72,96,129,39,2.7,69,42,79,51,47,31,26,15,3243,4114,445
2024,9,5,18.8,0.0,66,88,118,36,2.7,58,35,66,42,39,26,22,13,3481,4456,356
2024,9,6,20.2,0.0,72,96,123,45,3.3,104,63,118,77,71,47,39,23,3917,3868,378
2024,9,7,26.4,0.0,132,220,267,85,3.7,201,122,227,148,138,99,82,49,8098,10069,1900
2024,9,8,24.4,0.0,145,242,278,109,4.1,162,98,183,119,111,79,66,39,7136,9602,2465
2024,9,9,23.0,0.0,72,96,118,50,3.2,69,42,79,51,47,31,26,15,3704,4606,637
2024,9,10,19.8,0.0,66,88,115,39,2.9,58,35,66,42,39,26,22,13,2876,3958,618
2024,9,11,21.5,0.0,72,96,121,47,3.5,69,42,79,51,47,31,26,15,3846,4080,552
2024,9,12,20.7,0.0,72,96,118,50,3.2,69,42,79,51,47,31,26,15,3335,4482,443
2024,9,13,20.2,6.5,72,96,131,37,3.3,69,42,79,51,47,31,26,15,3312,4421,399
2024,9,14,15.4,2.1,132,220,258,94,4.1,134,81,151,99,92,66,55,33,6742,10342,2138
2024,9,15,20.7,0.0,145,242,280,107,4.1,162,98,183,119,111,79,66,39,9076,9821,1599
2024,9,16,20.8,0.0,72,96,124,44,2.9,69,42,79,51,47,31,26,15,3550,4275,631
2024,9,17,19.5,7.3,66,88,117,37,2.6,58,35,66,42,39,26,22,13,3100,3661,584
2024,9,18,22.2,6.2,72,96,133,35,2.8,69,42,79,51,47,31,26,15,4184,4277,377
2024,9,19,26.7,1.9,66,88,119,35,3.1,58,35,66,42,39,26,22,13,3409,3842,598
2024,9,20,17.3,0.0,66,88,118,36,3.1,58,35,66,42,39,26,22,13,3842,3731,581
2024,9,21,24.0,0.0,145,242,288,99,4.1,162,98,183,119,111,79,66,39,8937,11282,2559
2024,9,22,19.2,2.7,132,220,278,74,3.5,134,81,151,99,92,66,55,33,8120,10261,2581
2024,9,23,17.9,0.0,66,88,108,46,3.3,58,35,66,42,39,26,22,13,3672,4416,518
2024,9,24,17.2,0.0,66,88,123,31,3.0,58,35,66,42,39,26,22,13,4082,4069,479
2024,9,25,22.4,0.0,72,96,122,46,3.1,69,42,79,51,47,31,26,15,3905,4127,634
2024,9,26,23.4,0.0,72,96,118,50,2.6,69,42,79,51,47,31,26,15,3096,4894,526
2024,9,27,19.8,0.0,66,88,115,39,2.8,58,35,66,42,39,26,22,13,3045,3312,566
2024,9,28,22.5,0.0,145,242,292,95,3.6,162,98,183,119,111,79,66,39,9868,9717,2352
2024,9,29,18.1,0.0,132,220,257,95,4.5,134,81,151,99,92,66,55,33,8328,8317,1958
2024,9,30,19.6,5.6,66,88,110,44,3.1,58,35,66,42,39,26,22,13,3032,3810,437
2024,10,1,14.0,3.0,90,120,148,62,3.4,95,57,108,70,64,43,36,21,4882,5120,793
2024,10,2,14.0,0.0,90,120,149,61,3.4,95,57,108,70,64,43,36,21,4371,4208,789
2024,10,3,16.1,0.0,90,120,147,63,3.2,95,57,108,70,64,43,36,21,3838,4696,788
2024,10,4,15.1,0.0,90,120,161,49,3.4,95,57,108,70,64,43,36,21,5595,5954,454
2024,10,5,15.4,0.0,180,300,350,130,4.0,219,133,248,162,151,108,90,54,10962,13992,2198
2024,10,6,18.6,3.3,180,300,381,99,4.3,329,199,372,242,226,161,135,80,11586,11840,2252
2024,10,7,12.7,1.3,90,120,163,47,2.8,143,86,161,105,97,64,53,32,5683,6164,689
2024,10,8,11.8,0.0,90,120,162,48,2.8,95,57,108,70,64,43,36,21,5378,5315,493
2024,10,9,16.5,0.0,90,120,156,54,3.3,95,57,108,70,64,43,36,21,4252,5545,487
2024,10,10,18.0,1.6,90,120,162,48,2.7,95,57,108,70,64,43,36,21,4683,4941,828
2024,10,11,15.7,4.4,90,120,166,44,3.2,95,57,108,70,64,43,36,21,4907,5380,801
2024,10,12,14.4,0.0,180,300,350,130,4.4,219,133,248,162,151,108,90,54,9178,13689,1935
2024,10,13,18.0,0.0,180,300,378,102,4.2,219,133,248,162,151,108,90,54,9643,13998,3470
2024,10,14,15.5,0.0,90,120,154,56,2.7,95,57,108,70,64,43,36,21,4882,6053,493
2024,10,15,18.3,0.0,90,120,154,56,3.1,95,57,108,70,64,43,36,21,4622,5263,604
2024,10,16,15.2,0.0,90,120,160,50,2.7,95,57,108,70,64,43,36,21,5307,4890,733
2024,10,17,17.1,0.0,90,120,160,50,3.3,95,57,108,70,64,43,36,21,5200,6055,549
2024,10,18,15.6,0.0,90,120,166,44,3.0,95,57,108,70,64,43,36,21,5136,4938,850
2024,10,19,11.0,0.0,180,300,345,135,4.4,219,133,248,162,151,108,90,54,9679,13082,3062
2024,10,20,22.9,0.0,198,330,389,139,4.4,265,161,300,196,182,130,108,65,10055,12969,2896
2024,10,21,19.9,0.0,90,120,149,61,3.3,95,57,108,70,64,43,36,21,5126,6031,728
2024,10,22,19.5,0.0,90,120,154,56,3.3,95,57,108,70,64,43,36,21,5229,4386,854
2024,10,23,22.0,0.0,99,132,168,63,2.7,115,69,130,84,78,52,43,26,5832,6636,843
2024,10,24,15.9,5.8,90,120,166,44,3.5,95,57,108,70,64,43,36,21,5052,6051,594
2024,10,25,19.7,0.0,90,120,155,55,2.7,95,57,108,70,64,43,36,21,5221,6068,813
2024,10,26,11.0,7.4,180,300,361,119,4.3,219,133,248,162,151,108,90,54,11293,13254,2239
2024,10,27,13.0,0.0,180,300,353,127,4.1,219,133,248,162,151,108,90,54,9690,11824,2587
2024,10,28,14.7,0.0,90,120,147,63,2.9,95,57,108,70,64,43,36,21,4101,4440,672
2024,10,29,18.5,0.0,90,120,150,60,2.7,95,57,108,70,64,43,36,21,4779,4873,650
2024,10,30,12.5,0.0,90,120,156,54,3.4,95,57,108,70,64,43,36,21,4735,5834,861
2024,10,31,14.4,7.7,90,120,151,59,3.2,95,57,108,70,64,43,36,21,4350,5783,785
2024,11,1,8.6,0.0,66,88,115,39,2.7,58,35,66,42,39,26,22,13,3778,3623,344
2024,11,2,15.1,1.8,132,220,247,105,3.7,134,81,151,99,92,66,55,33,6394,8911,1766
2024,11,3,3.6,0.0,132,220,247,105,4.5,134,81,151,99,92,66,55,33,7414,7611,2392
2024,11,4,8.9,0.0,66,88,121,33,2.6,58,35,66,42,39,26,22,13,3928,3283,514
2024,11,5,15.1,1.9,66,88,115,39,3.2,58,35,66,42,39,26,22,13,3464,4259,455
2024,11,6,9.0,1.1,66,88,111,43,3.4,87,52,99,64,59,39,33,19,3445,3592,327
2024,11,7,14.4,0.0,66,88,115,39,3.5,87,52,99,64,59,39,33,19,3799,3859,525
2024,11,8,12.0,0.0,66,88,115,39,2.9,58,35,66,42,39,26,22,13,3752,4235,538
2024,11,9,12.4,0.2,132,220,269,83,4.1,134,81,151,99,92,66,55,33,6733,8150,2285
2024,11,10,11.7,1.2,132,220,262,90,3.6,134,81,151,99,92,66,55,33,8927,8108,1905
2024,11,11,11.1,10.9,49,70,90,29,3.5,40,24,45,29,27,18,15,9,2968,2863,326
2024,11,12,8.6,0.0,66,88,108,46,2.9,58,35,66,42,39,26,22,13,3751,3537,546
